Tijdslot,Zaal,Vak,Activiteit,Student
wednesday 11-13,B0.201,Data Mining,Lecture 2,Remon Kost
wednesday 11-13,B0.201,Data Mining,Lecture 2,Rins Oosterbeek
wednesday 11-13,B0.201,Data Mining,Lecture 2,Andre Putters
wednesday 11-13,B0.201,Data Mining,Lecture 2,Kamil Streefland
wednesday 11-13,B0.201,Data Mining,Lecture 2,Ard Tielemans
wednesday 11-13,B0.201,Data Mining,Lecture 2,Johannus van Bavel
wednesday 11-13,B0.201,Data Mining,Lecture 2,Deejay van der Geer
wednesday 11-13,B0.201,Data Mining,Lecture 2,Jayme van Eeuwijk
wednesday 11-13,B0.201,Data Mining,Lecture 2,Ouidad van Hall
wednesday 11-13,B0.201,Data Mining,Lecture 2,Ciske van Kalsbeek
wednesday 11-13,B0.201,Data Mining,Lecture 2,Touraya van Lingen
wednesday 11-13,B0.201,Data Mining,Lecture 2,Ans van Montfort
wednesday 11-13,B0.201,Data Mining,Lecture 2,Jetty van Putten
wednesday 11-13,B0.201,Data Mining,Lecture 2,Talha Vermeeren
wednesday 11-13,B0.201,Data Mining,Lecture 2,Kavish Versteeg
wednesday 11-13,B0.201,Data Mining,Lecture 2,Marise Zonneveld
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Roelof Adam
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Benjamin Arendse
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Tian Berkers
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Guilliano Blomsma
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Renze Brink
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Jildou Corvers
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Patric Geluk
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Maritte Gok
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Yalda Grootenboer
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Anne-Jet Hofman
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Christal Hoogerbrugge
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Kyra Huibers
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Yaro Kamp
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Christianus Laman
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Sanne Lentz
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Jorren Modderkolk
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Jurrit Nieuwenhuizen
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Nathanael Plasman
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Adisa Reek
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Cheyenna Reuvekamp
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Karolina Roodbeen
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Ziya Rooijmans
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Jimi Sips
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Marck Soekhai
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Jonah Teuben
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Hedwich Toetenel
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Chelly van der Doelen
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Johannes van der Plaats
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Nalinie van Ierland
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Abram van Mierlo
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Yuri van Mourik
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Marilene van Santen
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Dalila van Sommeren
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Bobby Veldhuis
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Vinod Velt
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Sayfeddine Wolswijk
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Juno Zaaijer
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Fransiscus Zagers
wednesday 11-13,C0.110,Webprogrammeren en databases,Lecture 2,Malte Zondag
wednesday 11-13,C1.112,Autonomous Agents 2,Lab 3,Resul Kuijpers
wednesday 11-13,C1.112,Autonomous Agents 2,Lab 3,Danique Knibbe
wednesday 11-13,C1.112,Autonomous Agents 2,Lab 3,Tarah Broerse
wednesday 11-13,C1.112,Autonomous Agents 2,Lab 3,Tamimount van Herten
wednesday 13-15,A1.04,Data Mining,Tutorial 1,Jayme van Eeuwijk
wednesday 13-15,A1.04,Data Mining,Tutorial 1,Sayfeddine Bruijnes
wednesday 13-15,A1.04,Data Mining,Tutorial 1,Mahmud Heller
wednesday 13-15,A1.04,Data Mining,Tutorial 1,Herwin Ester
wednesday 13-15,A1.04,Data Mining,Tutorial 1,Theadora Besemer
wednesday 13-15,A1.04,Data Mining,Tutorial 1,Michal Hooiveld
wednesday 13-15,A1.04,Data Mining,Tutorial 1,Ans van Montfort
wednesday 13-15,A1.04,Data Mining,Tutorial 1,Nordin Geboers
wednesday 13-15,A1.04,Data Mining,Tutorial 1,Rivelino Goor
wednesday 13-15,A1.04,Data Mining,Tutorial 1,Touraya van Lingen
wednesday 13-15,A1.06,Empty,,
wednesday 13-15,A1.08,Moderne Databases,Lab 3,Aya Woertman
wednesday 13-15,A1.08,Moderne Databases,Lab 3,Maritte Gok
wednesday 13-15,A1.08,Moderne Databases,Lab 3,Rayn Bolding
wednesday 13-15,A1.08,Moderne Databases,Lab 3,Gidon Baetsen
wednesday 13-15,A1.08,Moderne Databases,Lab 3,Nanette te Braak
wednesday 13-15,A1.08,Moderne Databases,Lab 3,Nurcan Fennis
wednesday 13-15,A1.08,Moderne Databases,Lab 3,Marco Gilsing
wednesday 13-15,A1.08,Moderne Databases,Lab 3,Virginie Brunsveld
wednesday 13-15,A1.08,Moderne Databases,Lab 3,Marck Wijngaarden
wednesday 13-15,A1.08,Moderne Databases,Lab 3,Rieke Odijk
wednesday 13-15,A1.08,Moderne Databases,Lab 3,Abdul van der Meeren
wednesday 13-15,A1.08,Moderne Databases,Lab 3,Emme Udo
wednesday 13-15,A1.08,Moderne Databases,Lab 3,Vesna Nijs
wednesday 13-15,A1.08,Moderne Databases,Lab 3,Eylem Haas
wednesday 13-15,A1.08,Moderne Databases,Lab 3,Anes de Kanter
wednesday 13-15,A1.08,Moderne Databases,Lab 3,Elske van Suijlekom
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Yanick Abbing
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Wafa Bart
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Abdallah Beulen
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Monika Blikman
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Armin Bol
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Hanne Brans
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Cyrina Brasser
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Ilyass Broeks
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Liana Charita
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Hailey Claassen
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Rintje Dumoulin
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Diemer Fokkens
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Eddy Gerritse
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Richenel Giesen
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Sverre Hoenderdos
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Florus Holtkamp
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Danique Knibbe
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Nuriye Kooijmans
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Sharen Kortlever
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Seyed Laurijssen
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Mathe Luth
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Dorenda Malestein
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Harry Noordhuis
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Luca Pereira
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Imran Scheffers
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Albertine Schellevis
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Minoesch Scheltema
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Jackson Scherpenzeel
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Michel Sieben
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Chaimae Swiers
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Aboubakr Terpstra
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Felien Uitslag
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Cherilyn van Amelsvoort
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Peter-Jan van Amersfoort
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Nika van Baaren
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Robbie van de Geijn
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Chelly van der Doelen
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Maritha van der Niet
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Josef van der Wiel
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Joshi van Groeningen
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Fae van Luttikhuizen
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Micha van Maarseveen
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Meta van Marle
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Yuki Verkuijl
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Chloe Vermanen
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Kamiel Vinken
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Alexandra Wijnsma
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Frederikus Wullink
wednesday 13-15,A1.10,Analysemethoden en -technieken,Lecture 1,Mellanie Zhang
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Edin Bastings
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Mattijs Baudoin
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Angle Berentsen
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Emil Bergmans
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Saba Bhaggoe
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Narin Boshuis
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Ethan Broer
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Wytske Buining
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Lucienne Caris
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Manuel de Boon
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Janniek de Leest
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Brigitta Diallo
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Andre Dieters
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Ko Droste
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Jurrian Fekkes
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Yalda Grootenboer
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Frederic IJkema
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Jenske Jongejan
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Chi Liebregts
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Fredrika Lopez
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Lisse Moes
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Inas Niezen
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Vincentius Pater
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Solane Paulissen
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Romy Piek
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Timo Postuma
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Desiree Potgieter
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Cheyenna Reuvekamp
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Karam Rinkel
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Ziya Rooijmans
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Tevfik Rothuizen
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Logan Sonnemans
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Franke Stoppels
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Ard Tielemans
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Deejay van der Geer
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Aynel van der Marel
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Agelo van der Meer
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Berit van Ingen
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Jodi van Riel
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Julot van Teeffelen
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Laurent Wallenburg
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Yuna Winkelaar
wednesday 13-15,B0.201,Algoritmen en complexiteit,Lecture 1,Gabriella Yazici
wednesday 13-15,C0.110,Empty,,
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Redouane Paijmans
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Doede Duiveman
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Titia Korbee
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Aart Pothuizen
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Abdelkader Gijbels
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Geerte van der Meij
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Nadien Volman
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Amadou Boekema
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Karim Vingerhoets
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Jos van der Zwet
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Deacon Gielissen
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Tom Truijen
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Dragana van Ruitenbeek
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Sanja Tas
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Solomon Verhorst
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Patricia Sier
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Farah Pastoor
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Jorike Coenen
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Sharan Baselmans
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Eleanora Rovers
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Lenne Boateng
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Arnela Visch
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Heiltje Wijnands
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Jaro Essink
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Federico Levels
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Daisy van der Klei
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Bauke Elschot
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Lammigje van Loveren
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Aidan van Iwaarden
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Emircan van de Bunt
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Jonah Teuben
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Tea Horstink
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Rayen van de Kruijs
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Ceren van den Engel
wednesday 13-15,C1.112,Compilerbouw,Lab 1,George Knuiman
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Olaf Sterenberg
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Wannes Lohuis
wednesday 13-15,C1.112,Compilerbouw,Lab 1,Nygel Vaatstra
wednesday 15-17,A1.04,Netwerken en systeembeveiliging,Lab 4,Fatime Rodenburg
wednesday 15-17,A1.04,Netwerken en systeembeveiliging,Lab 4,Emrah Schrama
wednesday 15-17,A1.04,Netwerken en systeembeveiliging,Lab 4,Ravi Bauer
wednesday 15-17,A1.04,Netwerken en systeembeveiliging,Lab 4,Ruveyda van Lingen
wednesday 15-17,A1.04,Netwerken en systeembeveiliging,Lab 4,Nika van Baaren
wednesday 15-17,A1.04,Netwerken en systeembeveiliging,Lab 4,Emil Bergmans
wednesday 15-17,A1.04,Netwerken en systeembeveiliging,Lab 4,Timo Postuma
wednesday 15-17,A1.04,Netwerken en systeembeveiliging,Lab 4,Sharief Stegink
wednesday 15-17,A1.04,Netwerken en systeembeveiliging,Lab 4,Marrie Bekker
wednesday 15-17,A1.04,Netwerken en systeembeveiliging,Lab 4,Alexandra Wijnsma
wednesday 15-17,A1.04,Netwerken en systeembeveiliging,Lab 4,Maruschka Doppenberg
wednesday 15-17,A1.04,Netwerken en systeembeveiliging,Lab 4,Fynn Krabbe
wednesday 15-17,A1.04,Netwerken en systeembeveiliging,Lab 4,Farhad de Kuijer
wednesday 15-17,A1.04,Netwerken en systeembeveiliging,Lab 4,Josef van der Wiel
wednesday 15-17,A1.04,Netwerken en systeembeveiliging,Lab 4,Rafaela Polfliet
wednesday 15-17,A1.04,Netwerken en systeembeveiliging,Lab 4,Edin Bastings
wednesday 15-17,A1.04,Netwerken en systeembeveiliging,Lab 4,Dingenus Loeffen
wednesday 15-17,A1.04,Netwerken en systeembeveiliging,Lab 4,Talha Vermeeren
wednesday 15-17,A1.06,Zoeken sturen en bewegen,Lab 1,Djamilla Wesselink
wednesday 15-17,A1.06,Zoeken sturen en bewegen,Lab 1,Jos van der Zwet
wednesday 15-17,A1.06,Zoeken sturen en bewegen,Lab 1,Sezen Kivits
wednesday 15-17,A1.06,Zoeken sturen en bewegen,Lab 1,Dolf Snippe
wednesday 15-17,A1.06,Zoeken sturen en bewegen,Lab 1,Tom Truijen
wednesday 15-17,A1.06,Zoeken sturen en bewegen,Lab 1,Julot van Teeffelen
wednesday 15-17,A1.06,Zoeken sturen en bewegen,Lab 1,Xiao Teekens
wednesday 15-17,A1.06,Zoeken sturen en bewegen,Lab 1,Buck Lantinga
wednesday 15-17,A1.06,Zoeken sturen en bewegen,Lab 1,Lilly Oosterbroek
wednesday 15-17,A1.06,Zoeken sturen en bewegen,Lab 1,Ilyass Broeks
wednesday 15-17,A1.06,Zoeken sturen en bewegen,Lab 1,Sohrab Geers
wednesday 15-17,A1.06,Zoeken sturen en bewegen,Lab 1,Shairon van Aaken
wednesday 15-17,A1.06,Zoeken sturen en bewegen,Lab 1,Mathe Luth
wednesday 15-17,A1.06,Zoeken sturen en bewegen,Lab 1,Jurrian Fekkes
wednesday 15-17,A1.06,Zoeken sturen en bewegen,Lab 1,Berit van Ingen
wednesday 15-17,A1.08,Bioinformatica,Lab 2,Bodie Metselaar
wednesday 15-17,A1.08,Bioinformatica,Lab 2,Nermin Talhaoui
wednesday 15-17,A1.08,Bioinformatica,Lab 2,Demelza van Kommer
wednesday 15-17,A1.08,Bioinformatica,Lab 2,Ludovicus Eissens
wednesday 15-17,A1.08,Bioinformatica,Lab 2,Jarik Blikman
wednesday 15-17,A1.08,Bioinformatica,Lab 2,Haroun Lemaire
wednesday 15-17,A1.08,Bioinformatica,Lab 2,Pleun ter Heide
wednesday 15-17,A1.08,Bioinformatica,Lab 2,Roma Rotgans
wednesday 15-17,A1.08,Bioinformatica,Lab 2,Jo-Anne Modderkolk
wednesday 15-17,A1.08,Bioinformatica,Lab 2,Corry Kroonen
wednesday 15-17,A1.08,Bioinformatica,Lab 2,Cyrina Brasser
wednesday 15-17,A1.08,Bioinformatica,Lab 2,Sarena Tjeerdsma
wednesday 15-17,A1.08,Bioinformatica,Lab 2,Keely Ursem
wednesday 15-17,A1.08,Bioinformatica,Lab 2,Kaoutar Philips
wednesday 15-17,A1.08,Bioinformatica,Lab 2,Valery Majoor
wednesday 15-17,A1.08,Bioinformatica,Lab 2,Jetty van Putten
wednesday 15-17,A1.08,Bioinformatica,Lab 2,Yde Christiaens
wednesday 15-17,A1.10,Webprogrammeren en databases,Lab 2,Karolina Roodbeen
wednesday 15-17,A1.10,Webprogrammeren en databases,Lab 2,Yuri van Mourik
wednesday 15-17,A1.10,Webprogrammeren en databases,Lab 2,Jonah Teuben
wednesday 15-17,A1.10,Webprogrammeren en databases,Lab 2,Jorren Modderkolk
wednesday 15-17,A1.10,Webprogrammeren en databases,Lab 2,Malte Zondag
wednesday 15-17,A1.10,Webprogrammeren en databases,Lab 2,Vinod Velt
wednesday 15-17,A1.10,Webprogrammeren en databases,Lab 2,Juno Zaaijer
wednesday 15-17,A1.10,Webprogrammeren en databases,Lab 2,Jildou Corvers
wednesday 15-17,A1.10,Webprogrammeren en databases,Lab 2,Hedwich Toetenel
wednesday 15-17,A1.10,Webprogrammeren en databases,Lab 2,Christianus Laman
wednesday 15-17,A1.10,Webprogrammeren en databases,Lab 2,Nathanael Plasman
wednesday 15-17,A1.10,Webprogrammeren en databases,Lab 2,Yalda Grootenboer
wednesday 15-17,A1.10,Webprogrammeren en databases,Lab 2,Sayfeddine Wolswijk
wednesday 15-17,A1.10,Webprogrammeren en databases,Lab 2,Marilene van Santen
wednesday 15-17,A1.10,Webprogrammeren en databases,Lab 2,Sanne Lentz
wednesday 15-17,A1.10,Webprogrammeren en databases,Lab 2,Guilliano Blomsma
wednesday 15-17,A1.10,Webprogrammeren en databases,Lab 2,Roelof Adam
wednesday 15-17,A1.10,Webprogrammeren en databases,Lab 2,Ziya Rooijmans
wednesday 15-17,A1.10,Webprogrammeren en databases,Lab 2,Jurrit Nieuwenhuizen
wednesday 15-17,B0.201,Autonomous Agents 2,Lab 2,Herwin Ester
wednesday 15-17,B0.201,Autonomous Agents 2,Lab 2,Deejay van der Geer
wednesday 15-17,B0.201,Autonomous Agents 2,Lab 2,Bo Hilhorst
wednesday 15-17,B0.201,Autonomous Agents 2,Lab 2,Andre Putters
wednesday 15-17,B0.201,Autonomous Agents 2,Lab 2,Angelica Sarikaya
wednesday 15-17,B0.201,Autonomous Agents 2,Lab 2,Umar Grift
wednesday 15-17,B0.201,Autonomous Agents 2,Lab 2,Abdallah Beulen
wednesday 15-17,B0.201,Autonomous Agents 2,Lab 2,Lammigje van Loveren
wednesday 15-17,B0.201,Autonomous Agents 2,Lab 2,Luciana Putters
wednesday 15-17,C0.110,Empty,,
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Chesney Autar
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Gidon Baetsen
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Rhona Bakkum
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Rayn Bolding
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Virginie Brunsveld
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Anes de Kanter
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Doede Duiveman
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Hande Essink
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Nurcan Fennis
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Diemer Fokkens
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Marco Gilsing
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Maritte Gok
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Eylem Haas
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Frederic IJkema
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Ceciel Kentie
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Lysbeth Keuken
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Djura Kol
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Nuriye Kooijmans
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Djuri Korpershoek
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Mouna Lathouwers
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Rein Leidelmeijer
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Federico Levels
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Maron Miedema
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Vesna Nijs
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Juliet Noordzij
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Rieke Odijk
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Annigje Prinssen
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Leonie Richardson
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Yarah Roest
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Sivar Rottier
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Silvy Schrauwen
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Christoffel 't Jong
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Skye Tas
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Nanette te Braak
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Annamaria Twigt
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Emme Udo
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Nygel Vaatstra
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Patryk van de Kraats
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Ferhan van der Gulik
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Pearl van der Leek
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Abdul van der Meeren
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Micha van Maarseveen
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Abram van Mierlo
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Sien van Plateringen
wednesday 15-17,C1.112,Moderne Databases,Lecture 1,Jodi van Riel
