Tijdslot,Zaal,Vak,Activiteit,Student 
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Geerte van der Meij
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Daisy van der Klei
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Fatime Rodenburg
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Matz Koning
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Vincent Kros
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Sohrab Geers
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Priscillia van Voorden
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Shawny van de Pol
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Christiana Siero
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Wichard Hospers
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Silvie Thoma
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Harwin van Loon
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Ella Bischoff
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Xander Peijs
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Matthijs Pleiter
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Solane Paulissen
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Buck Lantinga
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Brigitta Diallo
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Bobby Veldhuis
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Jimi Sips
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Karolina Roodbeen
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Reduan Warsame
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Marrie Bekker
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Jiri Vinke
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Ard Tielemans
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Aya Woertman
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Ylse Klarenbeek
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Marco Bloemert
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Marcellus Mijnheer
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Kimmy Kesteloo
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Titia Korbee
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Rhona Bakkum
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Jenske Jongejan
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Femia Brink
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Virginie Brunsveld
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Marije de Vreeze
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Jos Welling
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Valery Majoor
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Shannon Mullenders
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Jorren Modderkolk
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Marck Wijngaarden
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Emme Udo
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Edin Bastings
thursday 17-19,C0.110,Collectieve Intelligentie,Lecture 1,Wafa Bart
friday 9-11,A1.04,Programmeren in Java 2,Lab 3,Adil Klop
friday 9-11,A1.04,Programmeren in Java 2,Lab 3,Chrystel Kalshoven
friday 9-11,A1.04,Programmeren in Java 2,Lab 3,Liana Charita
friday 9-11,A1.04,Programmeren in Java 2,Lab 3,Florus Holtkamp
friday 9-11,A1.04,Programmeren in Java 2,Lab 3,Cyrille van den Ham
friday 9-11,A1.04,Programmeren in Java 2,Lab 3,Leida van de Ridder
friday 9-11,A1.04,Programmeren in Java 2,Lab 3,Kimm Rienks
friday 9-11,A1.04,Programmeren in Java 2,Lab 3,Merel de Olde
friday 9-11,A1.04,Programmeren in Java 2,Lab 3,Nassira Schoutens
friday 9-11,A1.04,Programmeren in Java 2,Lab 3,Noud Menke
friday 9-11,A1.04,Programmeren in Java 2,Lab 3,Dinah Ensink
friday 9-11,A1.04,Programmeren in Java 2,Lab 3,Manuel de Boon
friday 9-11,A1.04,Programmeren in Java 2,Lab 3,Rochelle Thielen
friday 9-11,A1.04,Programmeren in Java 2,Lab 3,Dalila van Sommeren
friday 9-11,A1.04,Programmeren in Java 2,Lab 3,Sonny Mol
friday 9-11,A1.04,Programmeren in Java 2,Lab 3,Marnik Imthorn
friday 9-11,A1.04,Programmeren in Java 2,Lab 3,Lisse Moes
friday 9-11,A1.04,Programmeren in Java 2,Lab 3,Umar Grift
friday 9-11,A1.04,Programmeren in Java 2,Lab 3,Silvy Schrauwen
friday 9-11,A1.04,Programmeren in Java 2,Lab 3,Hananja Cramer
friday 9-11,A1.06,Netwerken en systeembeveiliging,Lab 3,Harry Noordhuis
friday 9-11,A1.06,Netwerken en systeembeveiliging,Lab 3,Rafaela Polfliet
friday 9-11,A1.06,Netwerken en systeembeveiliging,Lab 3,Annique Berrevoets
friday 9-11,A1.06,Netwerken en systeembeveiliging,Lab 3,Abdelouahid Cramer
friday 9-11,A1.06,Netwerken en systeembeveiliging,Lab 3,Kyllian Bekkema
friday 9-11,A1.06,Netwerken en systeembeveiliging,Lab 3,Wijntje Plaizier
friday 9-11,A1.06,Netwerken en systeembeveiliging,Lab 3,Rosali Heikoop
friday 9-11,A1.06,Netwerken en systeembeveiliging,Lab 3,Hiba Boogert
friday 9-11,A1.06,Netwerken en systeembeveiliging,Lab 3,Jorike Coenen
friday 9-11,A1.06,Netwerken en systeembeveiliging,Lab 3,Johannus van Bavel
friday 9-11,A1.06,Netwerken en systeembeveiliging,Lab 3,Jort Vries
friday 9-11,A1.06,Netwerken en systeembeveiliging,Lab 3,Meta van Marle
friday 9-11,A1.06,Netwerken en systeembeveiliging,Lab 3,Edin Bastings
friday 9-11,A1.06,Netwerken en systeembeveiliging,Lab 3,Redouane Paijmans
friday 9-11,A1.06,Netwerken en systeembeveiliging,Lab 3,Hetty Lindhout
friday 9-11,A1.06,Netwerken en systeembeveiliging,Lab 3,Emil Bergmans
friday 9-11,A1.06,Netwerken en systeembeveiliging,Lab 3,Andre Dieters
friday 9-11,A1.06,Netwerken en systeembeveiliging,Lab 3,Farhad de Kuijer
friday 9-11,A1.06,Netwerken en systeembeveiliging,Lab 3,Anne-Jan van Waardenburg
friday 9-11,A1.06,Netwerken en systeembeveiliging,Lab 3,Franklin Stuurman
friday 9-11,A1.08,Informatie- en organisatieontwerp,Lab 2,Aya Woertman
friday 9-11,A1.08,Informatie- en organisatieontwerp,Lab 2,Thys Kersten
friday 9-11,A1.08,Informatie- en organisatieontwerp,Lab 2,Eylem Haas
friday 9-11,A1.08,Informatie- en organisatieontwerp,Lab 2,Emrah Schrama
friday 9-11,A1.08,Informatie- en organisatieontwerp,Lab 2,Yun van der Vleuten
friday 9-11,A1.08,Informatie- en organisatieontwerp,Lab 2,Noa Slangen
friday 9-11,A1.10,Autonomous Agents 2,Lecture 1,Filipe Wiersema
friday 9-11,A1.10,Autonomous Agents 2,Lecture 1,Luciana Putters
friday 9-11,A1.10,Autonomous Agents 2,Lecture 1,Umar Grift
friday 9-11,A1.10,Autonomous Agents 2,Lecture 1,Bo Hilhorst
friday 9-11,A1.10,Autonomous Agents 2,Lecture 1,Jurrian Fekkes
friday 9-11,A1.10,Autonomous Agents 2,Lecture 1,Virginie Brunsveld
friday 9-11,A1.10,Autonomous Agents 2,Lecture 1,Andre Putters
friday 9-11,A1.10,Autonomous Agents 2,Lecture 1,Roan Meulmeester
friday 9-11,A1.10,Autonomous Agents 2,Lecture 1,Angelica Sarikaya
friday 9-11,A1.10,Autonomous Agents 2,Lecture 1,Resul Kuijpers
friday 9-11,A1.10,Autonomous Agents 2,Lecture 1,Shaya Snelder
friday 9-11,A1.10,Autonomous Agents 2,Lecture 1,Tamimount van Herten
friday 9-11,A1.10,Autonomous Agents 2,Lecture 1,Deacon Gielissen
friday 9-11,A1.10,Autonomous Agents 2,Lecture 1,Lammigje van Loveren
friday 9-11,A1.10,Autonomous Agents 2,Lecture 1,Deejay van der Geer
friday 9-11,A1.10,Autonomous Agents 2,Lecture 1,Abdallah Beulen
friday 9-11,A1.10,Autonomous Agents 2,Lecture 1,Emrah Schrama
friday 9-11,A1.10,Autonomous Agents 2,Lecture 1,Esmee Hooijmaijers
friday 9-11,A1.10,Autonomous Agents 2,Lecture 1,Danique Knibbe
friday 9-11,A1.10,Autonomous Agents 2,Lecture 1,Rhona Vromans
friday 9-11,A1.10,Autonomous Agents 2,Lecture 1,Herwin Ester
friday 9-11,A1.10,Autonomous Agents 2,Lecture 1,Tarah Broerse
friday 9-11,B0.201,Machine Learning,Lecture 2,Lenne Boateng
friday 9-11,B0.201,Machine Learning,Lecture 2,Manuel de Boon
friday 9-11,B0.201,Machine Learning,Lecture 2,Dana Hoeksema
friday 9-11,B0.201,Machine Learning,Lecture 2,Tamar Jongbloed
friday 9-11,B0.201,Machine Learning,Lecture 2,Esme Karim
friday 9-11,B0.201,Machine Learning,Lecture 2,Antonetta Moeskops
friday 9-11,B0.201,Machine Learning,Lecture 2,Seb Okkerse
friday 9-11,B0.201,Machine Learning,Lecture 2,Luca Pereira
friday 9-11,B0.201,Machine Learning,Lecture 2,Romy Piek
friday 9-11,B0.201,Machine Learning,Lecture 2,Matthijs Pleiter
friday 9-11,B0.201,Machine Learning,Lecture 2,Mink Pothuizen
friday 9-11,B0.201,Machine Learning,Lecture 2,Haiko Raaijmakers
friday 9-11,B0.201,Machine Learning,Lecture 2,Xiao Schijvenaars
friday 9-11,B0.201,Machine Learning,Lecture 2,Patryk van de Kraats
friday 9-11,B0.201,Machine Learning,Lecture 2,Rayen van de Kruijs
friday 9-11,B0.201,Machine Learning,Lecture 2,Paulette van de Wardt
friday 9-11,B0.201,Machine Learning,Lecture 2,Nanke van den Berg
friday 9-11,B0.201,Machine Learning,Lecture 2,Ouidad van Hall
friday 9-11,B0.201,Machine Learning,Lecture 2,Lammigje van Loveren
friday 9-11,B0.201,Machine Learning,Lecture 2,Vasco Waninge
friday 9-11,B0.201,Machine Learning,Lecture 2,Evelina Wensing
friday 9-11,B0.201,Machine Learning,Lecture 2,Yunus Westera
friday 9-11,C0.110,Software engineering,Lecture 1,Yanick Abbing
friday 9-11,C0.110,Software engineering,Lecture 1,Servaas Anker
friday 9-11,C0.110,Software engineering,Lecture 1,Annique Berrevoets
friday 9-11,C0.110,Software engineering,Lecture 1,Abdallah Beulen
friday 9-11,C0.110,Software engineering,Lecture 1,Eltjo Beunen
friday 9-11,C0.110,Software engineering,Lecture 1,Ethan Broer
friday 9-11,C0.110,Software engineering,Lecture 1,Hailey Claassen
friday 9-11,C0.110,Software engineering,Lecture 1,Hananja Cramer
friday 9-11,C0.110,Software engineering,Lecture 1,Albertien de Hoogh
friday 9-11,C0.110,Software engineering,Lecture 1,Yana de Looff
friday 9-11,C0.110,Software engineering,Lecture 1,Brigitta Diallo
friday 9-11,C0.110,Software engineering,Lecture 1,Ko Droste
friday 9-11,C0.110,Software engineering,Lecture 1,Brecht Eeltink
friday 9-11,C0.110,Software engineering,Lecture 1,Catharinus Eggermont
friday 9-11,C0.110,Software engineering,Lecture 1,Ludovicus Eissens
friday 9-11,C0.110,Software engineering,Lecture 1,Geerten Elschot
friday 9-11,C0.110,Software engineering,Lecture 1,Ynze Freriks
friday 9-11,C0.110,Software engineering,Lecture 1,Deacon Gielissen
friday 9-11,C0.110,Software engineering,Lecture 1,Maritte Gok
friday 9-11,C0.110,Software engineering,Lecture 1,Rijkje Groote
friday 9-11,C0.110,Software engineering,Lecture 1,Virgill Hamelink
friday 9-11,C0.110,Software engineering,Lecture 1,Rosali Heikoop
friday 9-11,C0.110,Software engineering,Lecture 1,Christal Hoogerbrugge
friday 9-11,C0.110,Software engineering,Lecture 1,Esmee Hooijmaijers
friday 9-11,C0.110,Software engineering,Lecture 1,Frederic IJkema
friday 9-11,C0.110,Software engineering,Lecture 1,Tamar Jongbloed
friday 9-11,C0.110,Software engineering,Lecture 1,Marssae Joseph
friday 9-11,C0.110,Software engineering,Lecture 1,Matz Koning
friday 9-11,C0.110,Software engineering,Lecture 1,Resul Kuijpers
friday 9-11,C0.110,Software engineering,Lecture 1,Hanan Lathouwers
friday 9-11,C0.110,Software engineering,Lecture 1,Bjorn Leijen
friday 9-11,C0.110,Software engineering,Lecture 1,Haroun Lemaire
friday 9-11,C0.110,Software engineering,Lecture 1,Fredrika Lopez
friday 9-11,C0.110,Software engineering,Lecture 1,Dorenda Malestein
friday 9-11,C0.110,Software engineering,Lecture 1,Roan Meulmeester
friday 9-11,C0.110,Software engineering,Lecture 1,Maron Miedema
friday 9-11,C0.110,Software engineering,Lecture 1,Marcellus Mijnheer
friday 9-11,C0.110,Software engineering,Lecture 1,Lamia Mok
friday 9-11,C0.110,Software engineering,Lecture 1,Sonny Mol
friday 9-11,C0.110,Software engineering,Lecture 1,Geurt Nuiten
friday 9-11,C0.110,Software engineering,Lecture 1,Romy Piek
friday 9-11,C0.110,Software engineering,Lecture 1,Zahir Poepjes
friday 9-11,C0.110,Software engineering,Lecture 1,Aart Pothuizen
friday 9-11,C0.110,Software engineering,Lecture 1,Kimm Rienks
friday 9-11,C0.110,Software engineering,Lecture 1,Karam Rinkel
friday 9-11,C0.110,Software engineering,Lecture 1,Krijntje Rombout
friday 9-11,C0.110,Software engineering,Lecture 1,Roma Rotgans
friday 9-11,C0.110,Software engineering,Lecture 1,Tevfik Rothuizen
friday 9-11,C0.110,Software engineering,Lecture 1,Angelica Sarikaya
friday 9-11,C0.110,Software engineering,Lecture 1,Imran Scheffers
friday 9-11,C0.110,Software engineering,Lecture 1,Minoesch Scheltema
friday 9-11,C0.110,Software engineering,Lecture 1,Patricia Sier
friday 9-11,C0.110,Software engineering,Lecture 1,Saif Sikking
friday 9-11,C0.110,Software engineering,Lecture 1,Rachell Smallegange
friday 9-11,C0.110,Software engineering,Lecture 1,Nermin Talhaoui
friday 9-11,C0.110,Software engineering,Lecture 1,Sanja Tas
friday 9-11,C0.110,Software engineering,Lecture 1,Pleun ter Heide
friday 9-11,C0.110,Software engineering,Lecture 1,Nygel Vaatstra
friday 9-11,C0.110,Software engineering,Lecture 1,Peter-Jan van Amersfoort
friday 9-11,C0.110,Software engineering,Lecture 1,Liedeke van Bezooijen
friday 9-11,C0.110,Software engineering,Lecture 1,Geerte van der Meij
friday 9-11,C0.110,Software engineering,Lecture 1,Naciye van Eert
friday 9-11,C0.110,Software engineering,Lecture 1,Ouidad van Hall
friday 9-11,C0.110,Software engineering,Lecture 1,Ycel van Kasteel
friday 9-11,C0.110,Software engineering,Lecture 1,Abram van Mierlo
friday 9-11,C0.110,Software engineering,Lecture 1,Yuri van Mourik
friday 9-11,C0.110,Software engineering,Lecture 1,Tarik van Vloten
friday 9-11,C0.110,Software engineering,Lecture 1,Priscillia van Voorden
friday 9-11,C0.110,Software engineering,Lecture 1,Renco van Weel
friday 9-11,C0.110,Software engineering,Lecture 1,Jorian van Zijderveld
friday 9-11,C0.110,Software engineering,Lecture 1,Kavish Versteeg
friday 9-11,C0.110,Software engineering,Lecture 1,Dax Voskuilen
friday 9-11,C0.110,Software engineering,Lecture 1,Jos Welling
friday 9-11,C0.110,Software engineering,Lecture 1,Eyup Wesselman
friday 9-11,C0.110,Software engineering,Lecture 1,Gabriella Yazici
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Jimi Sips
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Kyra Huibers
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Hedwich Toetenel
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Jorren Modderkolk
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Guilliano Blomsma
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Adisa Reek
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Roelof Adam
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Benjamin Arendse
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Juno Zaaijer
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Christianus Laman
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Cheyenna Reuvekamp
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Ziya Rooijmans
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Sayfeddine Wolswijk
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Vinod Velt
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Johannes van der Plaats
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Nathanael Plasman
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Jonah Teuben
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Sanne Lentz
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Bobby Veldhuis
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Renze Brink
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Chelly van der Doelen
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Fransiscus Zagers
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Karolina Roodbeen
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Marck Soekhai
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Malte Zondag
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Christal Hoogerbrugge
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Yalda Grootenboer
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Anne-Jet Hofman
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Tian Berkers
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Dalila van Sommeren
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Jildou Corvers
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Maritte Gok
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Nalinie van Ierland
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Abram van Mierlo
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Marilene van Santen
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Yuri van Mourik
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Patric Geluk
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Jurrit Nieuwenhuizen
friday 9-11,C1.112,Webprogrammeren en databases,Lecture 1,Yaro Kamp
friday 11-13,A1.04,Project Genetic Algorithms,Lab 3,Roan Meulmeester
friday 11-13,A1.04,Project Genetic Algorithms,Lab 3,Maryam Wiegmans
friday 11-13,A1.04,Project Genetic Algorithms,Lab 3,Micha van Maarseveen
friday 11-13,A1.04,Project Genetic Algorithms,Lab 3,Berdina Heijman
friday 11-13,A1.04,Project Genetic Algorithms,Lab 3,Allan Budel
friday 11-13,A1.04,Project Genetic Algorithms,Lab 3,Oliver Milder
friday 11-13,A1.06,Empty,,
friday 11-13,A1.08,Moderne Databases,Tutorial 3,Chesney Autar
friday 11-13,A1.08,Moderne Databases,Tutorial 3,Djura Kol
friday 11-13,A1.08,Moderne Databases,Tutorial 3,Leonie Richardson
friday 11-13,A1.08,Moderne Databases,Tutorial 3,Ferhan van der Gulik
friday 11-13,A1.08,Moderne Databases,Tutorial 3,Abram van Mierlo
friday 11-13,A1.08,Moderne Databases,Tutorial 3,Sien van Plateringen
friday 11-13,A1.08,Moderne Databases,Tutorial 3,Neele Veeke
friday 11-13,A1.08,Moderne Databases,Tutorial 3,Vasco Waninge
friday 11-13,A1.08,Moderne Databases,Tutorial 3,Aya Woertman
friday 11-13,A1.08,Moderne Databases,Tutorial 3,Rayn Bolding
friday 11-13,A1.08,Moderne Databases,Tutorial 3,Samah van 't Oever
friday 11-13,A1.08,Moderne Databases,Tutorial 3,Micha van Maarseveen
friday 11-13,A1.08,Moderne Databases,Tutorial 3,Emme Udo
friday 11-13,A1.08,Moderne Databases,Tutorial 3,Maritte Gok
friday 11-13,A1.10,Bioinformatica,Lecture 3,Jarik Blikman
friday 11-13,A1.10,Bioinformatica,Lecture 3,Cyrina Brasser
friday 11-13,A1.10,Bioinformatica,Lecture 3,Ilyass Broeks
friday 11-13,A1.10,Bioinformatica,Lecture 3,Samyra Çetin
friday 11-13,A1.10,Bioinformatica,Lecture 3,Yde Christiaens
friday 11-13,A1.10,Bioinformatica,Lecture 3,Sola Droog
friday 11-13,A1.10,Bioinformatica,Lecture 3,Ludovicus Eissens
friday 11-13,A1.10,Bioinformatica,Lecture 3,Raven Elissen
friday 11-13,A1.10,Bioinformatica,Lecture 3,Herwin Ester
friday 11-13,A1.10,Bioinformatica,Lecture 3,Diemer Fokkens
friday 11-13,A1.10,Bioinformatica,Lecture 3,Paulette Hunting
friday 11-13,A1.10,Bioinformatica,Lecture 3,Owen Jama
friday 11-13,A1.10,Bioinformatica,Lecture 3,Djura Kol
friday 11-13,A1.10,Bioinformatica,Lecture 3,Corry Kroonen
friday 11-13,A1.10,Bioinformatica,Lecture 3,Resul Kuijpers
friday 11-13,A1.10,Bioinformatica,Lecture 3,Hanan Lathouwers
friday 11-13,A1.10,Bioinformatica,Lecture 3,Mouna Lathouwers
friday 11-13,A1.10,Bioinformatica,Lecture 3,Haroun Lemaire
friday 11-13,A1.10,Bioinformatica,Lecture 3,Valery Majoor
friday 11-13,A1.10,Bioinformatica,Lecture 3,Bodie Metselaar
friday 11-13,A1.10,Bioinformatica,Lecture 3,Jo-Anne Modderkolk
friday 11-13,A1.10,Bioinformatica,Lecture 3,Romaisa Oostvogels
friday 11-13,A1.10,Bioinformatica,Lecture 3,Shakir Paauwe
friday 11-13,A1.10,Bioinformatica,Lecture 3,Kaoutar Philips
friday 11-13,A1.10,Bioinformatica,Lecture 3,Fatime Rodenburg
friday 11-13,A1.10,Bioinformatica,Lecture 3,Roma Rotgans
friday 11-13,A1.10,Bioinformatica,Lecture 3,Patricia Sier
friday 11-13,A1.10,Bioinformatica,Lecture 3,Nermin Talhaoui
friday 11-13,A1.10,Bioinformatica,Lecture 3,Pleun ter Heide
friday 11-13,A1.10,Bioinformatica,Lecture 3,Jonah Teuben
friday 11-13,A1.10,Bioinformatica,Lecture 3,Ard Tielemans
friday 11-13,A1.10,Bioinformatica,Lecture 3,Sarena Tjeerdsma
friday 11-13,A1.10,Bioinformatica,Lecture 3,Keely Ursem
friday 11-13,A1.10,Bioinformatica,Lecture 3,Shawny van de Pol
friday 11-13,A1.10,Bioinformatica,Lecture 3,Leida van de Ridder
friday 11-13,A1.10,Bioinformatica,Lecture 3,Jurre van de Sanden
friday 11-13,A1.10,Bioinformatica,Lecture 3,Abdul van der Meeren
friday 11-13,A1.10,Bioinformatica,Lecture 3,Jos van der Zwet
friday 11-13,A1.10,Bioinformatica,Lecture 3,Demelza van Kommer
friday 11-13,A1.10,Bioinformatica,Lecture 3,Yuri van Mourik
friday 11-13,A1.10,Bioinformatica,Lecture 3,Fedoua van Poorten
friday 11-13,A1.10,Bioinformatica,Lecture 3,Jetty van Putten
friday 11-13,A1.10,Bioinformatica,Lecture 3,Julot van Teeffelen
friday 11-13,A1.10,Bioinformatica,Lecture 3,Vasco Waninge
friday 11-13,A1.10,Bioinformatica,Lecture 3,Jacko Wobbes
friday 11-13,B0.201,Empty,,
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Evi Appel
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Rhona Bakkum
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Wafa Bart
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Sharan Baselmans
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Edin Bastings
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Ravi Bauer
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Marrie Bekker
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Ella Bischoff
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Marco Bloemert
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Femia Brink
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Virginie Brunsveld
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Laurentia Cooijmans
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Marije de Vreeze
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Brigitta Diallo
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Sohrab Geers
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Wichard Hospers
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Jenske Jongejan
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Kimmy Kesteloo
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Ylse Klarenbeek
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Matz Koning
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Titia Korbee
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Vincent Kros
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Buck Lantinga
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Bjorn Leijen
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Hetty Lindhout
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Valery Majoor
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Miquel Metzelaar
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Marcellus Mijnheer
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Jorren Modderkolk
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Shannon Mullenders
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Inger Notermans
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Casimir Overbeeke
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Solane Paulissen
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Xander Peijs
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Matthijs Pleiter
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Romello Reintjes
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Fatime Rodenburg
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Karolina Roodbeen
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Sivar Rottier
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Enes Siemonsma
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Christiana Siero
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Jimi Sips
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Silvie Thoma
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Ard Tielemans
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Emme Udo
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Felien Uitslag
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Liedeke van Bezooijen
friday 11-13,C0.110,Collectieve Intelligentie,Lecture 3,Shawny van de Pol
