Tijdslot,Zaal,Vak,Activiteit,Student 
wednesday 13-15,A1.04,Algoritmen en complexiteit,Lab 1,Frederic IJkema
wednesday 13-15,A1.04,Algoritmen en complexiteit,Lab 1,Julot van Teeffelen
wednesday 13-15,A1.04,Algoritmen en complexiteit,Lab 1,Janniek de Leest
wednesday 13-15,A1.04,Algoritmen en complexiteit,Lab 1,Gabriella Yazici
wednesday 13-15,A1.04,Algoritmen en complexiteit,Lab 1,Lisse Moes
wednesday 13-15,A1.04,Algoritmen en complexiteit,Lab 1,Fredrika Lopez
wednesday 13-15,A1.04,Algoritmen en complexiteit,Lab 1,Romy Piek
wednesday 13-15,A1.04,Algoritmen en complexiteit,Lab 1,Jurrian Fekkes
wednesday 13-15,A1.04,Algoritmen en complexiteit,Lab 1,Saba Bhaggoe
wednesday 13-15,A1.04,Algoritmen en complexiteit,Lab 1,Timo Postuma
wednesday 13-15,A1.04,Algoritmen en complexiteit,Lab 1,Ethan Broer
wednesday 13-15,A1.04,Algoritmen en complexiteit,Lab 1,Desiree Potgieter
wednesday 13-15,A1.04,Algoritmen en complexiteit,Lab 1,Chi Liebregts
wednesday 13-15,A1.04,Algoritmen en complexiteit,Lab 1,Wytske Buining
wednesday 13-15,A1.04,Algoritmen en complexiteit,Lab 1,Ko Droste
wednesday 13-15,A1.04,Algoritmen en complexiteit,Lab 1,Brigitta Diallo
wednesday 13-15,A1.04,Algoritmen en complexiteit,Lab 1,Karam Rinkel
wednesday 13-15,A1.06,Software engineering,Lab 1,Marssae Joseph
wednesday 13-15,A1.06,Software engineering,Lab 1,Marcellus Mijnheer
wednesday 13-15,A1.06,Software engineering,Lab 1,Frederic IJkema
wednesday 13-15,A1.06,Software engineering,Lab 1,Nygel Vaatstra
wednesday 13-15,A1.06,Software engineering,Lab 1,Krijntje Rombout
wednesday 13-15,A1.06,Software engineering,Lab 1,Romy Piek
wednesday 13-15,A1.06,Software engineering,Lab 1,Geurt Nuiten
wednesday 13-15,A1.06,Software engineering,Lab 1,Imran Scheffers
wednesday 13-15,A1.06,Software engineering,Lab 1,Abram van Mierlo
wednesday 13-15,A1.06,Software engineering,Lab 1,Liedeke van Bezooijen
wednesday 13-15,A1.06,Software engineering,Lab 1,Naciye van Eert
wednesday 13-15,A1.06,Software engineering,Lab 1,Eltjo Beunen
wednesday 13-15,A1.06,Software engineering,Lab 1,Abdallah Beulen
wednesday 13-15,A1.06,Software engineering,Lab 1,Dorenda Malestein
wednesday 13-15,A1.06,Software engineering,Lab 1,Kimm Rienks
wednesday 13-15,A1.06,Software engineering,Lab 1,Haroun Lemaire
wednesday 13-15,A1.06,Software engineering,Lab 1,Priscillia van Voorden
wednesday 13-15,A1.06,Software engineering,Lab 1,Ludovicus Eissens
wednesday 13-15,A1.06,Software engineering,Lab 1,Yuri van Mourik
wednesday 13-15,A1.06,Software engineering,Lab 1,Roma Rotgans
wednesday 13-15,A1.06,Software engineering,Lab 1,Geerte van der Meij
wednesday 13-15,A1.06,Software engineering,Lab 1,Angelica Sarikaya
wednesday 13-15,A1.06,Software engineering,Lab 1,Maron Miedema
wednesday 13-15,A1.06,Software engineering,Lab 1,Yana de Looff
wednesday 13-15,A1.06,Software engineering,Lab 1,Hailey Claassen
wednesday 13-15,A1.06,Software engineering,Lab 1,Albertien de Hoogh
wednesday 13-15,A1.06,Software engineering,Lab 1,Catharinus Eggermont
wednesday 13-15,A1.06,Software engineering,Lab 1,Yanick Abbing
wednesday 13-15,A1.06,Software engineering,Lab 1,Fredrika Lopez
wednesday 13-15,A1.06,Software engineering,Lab 1,Tarik van Vloten
wednesday 13-15,A1.06,Software engineering,Lab 1,Ycel van Kasteel
wednesday 13-15,A1.06,Software engineering,Lab 1,Saif Sikking
wednesday 13-15,A1.06,Software engineering,Lab 1,Renco van Weel
wednesday 13-15,A1.06,Software engineering,Lab 1,Gabriella Yazici
wednesday 13-15,A1.06,Software engineering,Lab 1,Esmee Hooijmaijers
wednesday 13-15,A1.06,Software engineering,Lab 1,Roan Meulmeester
wednesday 13-15,A1.06,Software engineering,Lab 1,Pleun ter Heide
wednesday 13-15,A1.06,Software engineering,Lab 1,Geerten Elschot
wednesday 13-15,A1.06,Software engineering,Lab 1,Zahir Poepjes
wednesday 13-15,A1.06,Software engineering,Lab 1,Sonny Mol
wednesday 13-15,A1.08,Autonomous Agents 2,Tutorial 2,Filipe Wiersema
wednesday 13-15,A1.08,Autonomous Agents 2,Tutorial 2,Andre Putters
wednesday 13-15,A1.08,Autonomous Agents 2,Tutorial 2,Umar Grift
wednesday 13-15,A1.08,Autonomous Agents 2,Tutorial 2,Abdallah Beulen
wednesday 13-15,A1.08,Autonomous Agents 2,Tutorial 2,Luciana Putters
wednesday 13-15,A1.08,Autonomous Agents 2,Tutorial 2,Lammigje van Loveren
wednesday 13-15,A1.08,Autonomous Agents 2,Tutorial 2,Jurrian Fekkes
wednesday 13-15,A1.08,Autonomous Agents 2,Tutorial 2,Virginie Brunsveld
wednesday 13-15,A1.08,Autonomous Agents 2,Tutorial 2,Danique Knibbe
wednesday 13-15,A1.08,Autonomous Agents 2,Tutorial 2,Esmee Hooijmaijers
wednesday 13-15,A1.10,Informatie- en organisatieontwerp,Tutorial 1,Agelo van der Meer
wednesday 13-15,A1.10,Informatie- en organisatieontwerp,Tutorial 1,Devlin Bronsema
wednesday 13-15,A1.10,Informatie- en organisatieontwerp,Tutorial 1,Aya Woertman
wednesday 13-15,A1.10,Informatie- en organisatieontwerp,Tutorial 1,Yun van der Vleuten
wednesday 13-15,A1.10,Informatie- en organisatieontwerp,Tutorial 1,Noa Slangen
wednesday 13-15,A1.10,Informatie- en organisatieontwerp,Tutorial 1,Emrah Schrama
wednesday 13-15,A1.10,Informatie- en organisatieontwerp,Tutorial 1,Rika Buizer
wednesday 13-15,A1.10,Informatie- en organisatieontwerp,Tutorial 1,Tjesse Voesten
wednesday 13-15,A1.10,Informatie- en organisatieontwerp,Tutorial 1,Doede Duiveman
wednesday 13-15,A1.10,Informatie- en organisatieontwerp,Tutorial 1,Gerritjan Joris
wednesday 13-15,A1.10,Informatie- en organisatieontwerp,Tutorial 1,Monika Blikman
wednesday 13-15,A1.10,Informatie- en organisatieontwerp,Tutorial 1,Oumaima Donselaar
wednesday 13-15,A1.10,Informatie- en organisatieontwerp,Tutorial 1,Everhard Curvers
wednesday 13-15,A1.10,Informatie- en organisatieontwerp,Tutorial 1,Enrique van den Born
wednesday 13-15,A1.10,Informatie- en organisatieontwerp,Tutorial 1,Rins Oosterbeek
wednesday 13-15,B0.201,Webprogrammeren en databases,Tutorial 1,Juno Zaaijer
wednesday 13-15,B0.201,Webprogrammeren en databases,Tutorial 1,Nalinie van Ierland
wednesday 13-15,B0.201,Webprogrammeren en databases,Tutorial 1,Marilene van Santen
wednesday 13-15,B0.201,Webprogrammeren en databases,Tutorial 1,Sayfeddine Wolswijk
wednesday 13-15,B0.201,Webprogrammeren en databases,Tutorial 1,Karolina Roodbeen
wednesday 13-15,B0.201,Webprogrammeren en databases,Tutorial 1,Johannes van der Plaats
wednesday 13-15,B0.201,Webprogrammeren en databases,Tutorial 1,Roelof Adam
wednesday 13-15,B0.201,Webprogrammeren en databases,Tutorial 1,Tian Berkers
wednesday 13-15,B0.201,Webprogrammeren en databases,Tutorial 1,Adisa Reek
wednesday 13-15,B0.201,Webprogrammeren en databases,Tutorial 1,Yalda Grootenboer
wednesday 13-15,B0.201,Webprogrammeren en databases,Tutorial 1,Jimi Sips
wednesday 13-15,B0.201,Webprogrammeren en databases,Tutorial 1,Fransiscus Zagers
wednesday 13-15,B0.201,Webprogrammeren en databases,Tutorial 1,Cheyenna Reuvekamp
wednesday 13-15,B0.201,Webprogrammeren en databases,Tutorial 1,Anne-Jet Hofman
wednesday 13-15,B0.201,Webprogrammeren en databases,Tutorial 1,Jurrit Nieuwenhuizen
wednesday 13-15,B0.201,Webprogrammeren en databases,Tutorial 1,Nathanael Plasman
wednesday 13-15,B0.201,Webprogrammeren en databases,Tutorial 1,Sanne Lentz
wednesday 13-15,B0.201,Webprogrammeren en databases,Tutorial 1,Marck Soekhai
wednesday 13-15,B0.201,Webprogrammeren en databases,Tutorial 1,Yaro Kamp
wednesday 13-15,B0.201,Webprogrammeren en databases,Tutorial 1,Renze Brink
wednesday 13-15,C0.110,Technology for games,Tutorial 2,Doede Duiveman
wednesday 13-15,C0.110,Technology for games,Tutorial 2,Diemer Fokkens
wednesday 13-15,C0.110,Technology for games,Tutorial 2,Abdelkader Gijbels
wednesday 13-15,C0.110,Technology for games,Tutorial 2,Bert Grooteman
wednesday 13-15,C0.110,Technology for games,Tutorial 2,Judi Hamers
wednesday 13-15,C0.110,Technology for games,Tutorial 2,Nikolas Jansema
wednesday 13-15,C0.110,Technology for games,Tutorial 2,Aradhna Jonkergouw
wednesday 13-15,C0.110,Technology for games,Tutorial 2,Buck Lantinga
wednesday 13-15,C0.110,Technology for games,Tutorial 2,Fauve Neve
wednesday 13-15,C0.110,Technology for games,Tutorial 2,Andre Putters
wednesday 13-15,C0.110,Technology for games,Tutorial 2,Emrah Schrama
wednesday 13-15,C0.110,Technology for games,Tutorial 2,Jorg 't Lam
wednesday 13-15,C0.110,Technology for games,Tutorial 2,Nygel Vaatstra
wednesday 13-15,C0.110,Technology for games,Tutorial 2,Enrique van den Born
wednesday 13-15,C0.110,Technology for games,Tutorial 2,Walther van Halteren
wednesday 13-15,C0.110,Technology for games,Tutorial 2,Harwin van Loon
wednesday 13-15,C0.110,Technology for games,Tutorial 2,Kavish Versteeg
wednesday 13-15,C0.110,Technology for games,Tutorial 2,Sherman Vervaart
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Willibrordus Agema
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Diny Aslan
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Ravi Bauer
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Marrie Bekker
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Tian Berkers
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Hiba Boogert
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Rudolph Bosman
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Jael Boutkan
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Renze Brink
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Allan Budel
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Vivianne Buter
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Yde Christiaens
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Laurentia Cooijmans
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Manuel de Boon
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Merel de Olde
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Marjory Dielen
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Kelly Doedens
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Ko Droste
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Jurrian Fekkes
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Diemer Fokkens
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Rijkje Groote
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Jetty Haanstra
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Guus Heijnen
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Sergio Hijdra
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Catherine Hoornstra
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Faya Jagersma
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Jenske Jongejan
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Gerritjan Joris
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Adil Klop
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Danique Knibbe
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Evelyn Koelemij
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Nuriye Kooijmans
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Thijn Kooyman
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Yee Koppers
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Remon Kost
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Nadeem Lagendijk
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Christianus Laman
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Mellisa Leemburg
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Haroun Lemaire
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Malcolm Looij
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Sherwin Lugthart
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Yi Luten
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Miquel Metzelaar
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Marcellus Mijnheer
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Eyup Milder
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Oliver Milder
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Lisse Moes
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Juliet Noordzij
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Lee Numan
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Steijn Ooijen
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Loulou Panman
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Gustaaf Poldervaart
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Rafaela Polfliet
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Javier Pruijmboom
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Haiko Raaijmakers
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Leonie Richardson
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Abdeslam Ridderhof
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Kimm Rienks
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Tori Roeterdink
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Krijntje Rombout
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Jake Rosenbrand
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Imran Scheffers
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Albertine Schellevis
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Minoesch Scheltema
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Elbertha Schoneveld
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Arif Schrader
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Levien Selten
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Marianka Selten
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Jimi Sips
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Olaf Sterenberg
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Wichard Stienen
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Tom Stokkel
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Christoffel 't Jong
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Nanette te Braak
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Tjalle ten Pas
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Sarena Tjeerdsma
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Samentha Toren
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Annamaria Twigt
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Keely Ursem
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Rayen van de Kruijs
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Rudy van de Pavert
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Leida van de Ridder
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Leon van den Hoogen
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Abdul van der Meeren
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Graciella van der Plas
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Tos van der Ster
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Jos van der Zwet
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Ilayda van Dinther
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Carmela van Gerwen
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Ycel van Kasteel
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Romany van Kessel
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Demelza van Kommer
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Fae van Luttikhuizen
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Leon van Maurik
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Fedoua van Poorten
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Jodi van Riel
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Chloe Vermanen
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Edwinus Voigt
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Dax Voskuilen
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Jort Vries
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Djamilla Wesselink
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Keshia Westgeest
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Maris Wielenga
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Frederikus Wullink
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Vanita Yusuf
wednesday 13-15,C1.112,Calculus 2,Lecture 1,Mellanie Zhang
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Roelof Adam
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Benjamin Arendse
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Tian Berkers
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Guilliano Blomsma
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Renze Brink
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Jildou Corvers
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Patric Geluk
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Maritte Gok
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Yalda Grootenboer
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Anne-Jet Hofman
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Christal Hoogerbrugge
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Kyra Huibers
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Yaro Kamp
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Christianus Laman
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Sanne Lentz
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Jorren Modderkolk
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Jurrit Nieuwenhuizen
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Nathanael Plasman
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Adisa Reek
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Cheyenna Reuvekamp
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Karolina Roodbeen
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Ziya Rooijmans
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Jimi Sips
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Marck Soekhai
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Jonah Teuben
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Hedwich Toetenel
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Chelly van der Doelen
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Johannes van der Plaats
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Nalinie van Ierland
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Abram van Mierlo
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Yuri van Mourik
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Marilene van Santen
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Dalila van Sommeren
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Bobby Veldhuis
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Vinod Velt
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Sayfeddine Wolswijk
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Juno Zaaijer
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Fransiscus Zagers
wednesday 15-17,A1.04,Webprogrammeren en databases,Lecture 2,Malte Zondag
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Chesney Autar
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Gidon Baetsen
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Rhona Bakkum
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Rayn Bolding
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Virginie Brunsveld
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Anes de Kanter
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Doede Duiveman
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Hande Essink
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Nurcan Fennis
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Diemer Fokkens
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Marco Gilsing
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Maritte Gok
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Eylem Haas
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Frederic IJkema
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Ceciel Kentie
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Lysbeth Keuken
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Djura Kol
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Nuriye Kooijmans
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Djuri Korpershoek
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Mouna Lathouwers
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Rein Leidelmeijer
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Federico Levels
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Maron Miedema
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Vesna Nijs
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Juliet Noordzij
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Rieke Odijk
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Annigje Prinssen
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Leonie Richardson
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Yarah Roest
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Sivar Rottier
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Silvy Schrauwen
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Christoffel 't Jong
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Skye Tas
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Nanette te Braak
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Annamaria Twigt
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Emme Udo
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Nygel Vaatstra
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Patryk van de Kraats
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Ferhan van der Gulik
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Pearl van der Leek
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Abdul van der Meeren
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Micha van Maarseveen
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Abram van Mierlo
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Sien van Plateringen
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Jodi van Riel
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Elske van Suijlekom
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Samah van 't Oever
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Neele Veeke
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Maureen Versantvoort
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Dax Voskuilen
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Vasco Waninge
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Maryam Wiegmans
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Marck Wijngaarden
wednesday 15-17,A1.06,Moderne Databases,Lecture 1,Aya Woertman
wednesday 15-17,A1.08,Data Mining,Tutorial 2,Kavish Versteeg
wednesday 15-17,A1.08,Data Mining,Tutorial 2,Rins Oosterbeek
wednesday 15-17,A1.08,Data Mining,Tutorial 2,Remon Kost
wednesday 15-17,A1.08,Data Mining,Tutorial 2,Ciske van Kalsbeek
wednesday 15-17,A1.08,Data Mining,Tutorial 2,Jetty van Putten
wednesday 15-17,A1.08,Data Mining,Tutorial 2,Sayfeddine Bruijnes
wednesday 15-17,A1.08,Data Mining,Tutorial 2,Ard Tielemans
wednesday 15-17,A1.08,Data Mining,Tutorial 2,Jarik Blikman
wednesday 15-17,A1.08,Data Mining,Tutorial 2,Rivelino Goor
wednesday 15-17,A1.08,Data Mining,Tutorial 2,Mahmud Heller
wednesday 15-17,A1.10,Programmeren in Java 2,Lab 6,Florus Holtkamp
wednesday 15-17,A1.10,Programmeren in Java 2,Lab 6,Sonny Mol
wednesday 15-17,A1.10,Programmeren in Java 2,Lab 6,Henricus Noot
wednesday 15-17,A1.10,Programmeren in Java 2,Lab 6,Adisa Reek
wednesday 15-17,A1.10,Programmeren in Java 2,Lab 6,Gonca Stroo
wednesday 15-17,A1.10,Programmeren in Java 2,Lab 6,Ard Tielemans
wednesday 15-17,A1.10,Programmeren in Java 2,Lab 6,Patryk van de Kraats
wednesday 15-17,A1.10,Programmeren in Java 2,Lab 6,Agelo van der Meer
wednesday 15-17,A1.10,Programmeren in Java 2,Lab 6,Johannes van der Plaats
wednesday 15-17,A1.10,Programmeren in Java 2,Lab 6,Caressa van Roemburg
wednesday 15-17,B0.201,Data Mining,Tutorial 1,Nordin Geboers
wednesday 15-17,B0.201,Data Mining,Tutorial 1,Herwin Ester
wednesday 15-17,B0.201,Data Mining,Tutorial 1,Ans van Montfort
wednesday 15-17,B0.201,Data Mining,Tutorial 1,Touraya van Lingen
wednesday 15-17,B0.201,Data Mining,Tutorial 1,Andre Putters
wednesday 15-17,B0.201,Data Mining,Tutorial 1,Brigitta Diallo
wednesday 15-17,B0.201,Data Mining,Tutorial 1,Marise Zonneveld
wednesday 15-17,B0.201,Data Mining,Tutorial 1,Jayme van Eeuwijk
wednesday 15-17,B0.201,Data Mining,Tutorial 1,Johannus van Bavel
wednesday 15-17,B0.201,Data Mining,Tutorial 1,Yanick Abbing
wednesday 15-17,C0.110,Collectieve Intelligentie,Lecture 3,Evi Appel
wednesday 15-17,C0.110,Collectieve Intelligentie,Lecture 3,Rhona Bakkum
wednesday 15-17,C0.110,Collectieve Intelligentie,Lecture 3,Wafa Bart
wednesday 15-17,C0.110,Collectieve Intelligentie,Lecture 3,Sharan Baselmans
wednesday 15-17,C0.110,Collectieve Intelligentie,Lecture 3,Edin Bastings
